OA Code,Ward Name,LA Name,Region Name,QS611EW0004,QS611EW0001 (base),OA Percentage
E00163950,Hillside,Bromsgrove,West Midlands,13,93,13.9800,
E00164014,St Johns,Bromsgrove,West Midlands,7,40,17.5000,
E00163846,Alvechurch,Bromsgrove,West Midlands,12,110,10.9100,
E00164100,Whitford,Bromsgrove,West Midlands,27,91,29.6700,
E00164095,Waseley,Bromsgrove,West Midlands,29,108,26.8500,
E00163844,Alvechurch,Bromsgrove,West Midlands,17,81,20.9900,
E00164027,Sidemoor,Bromsgrove,West Midlands,19,81,23.4600,
E00164013,St Johns,Bromsgrove,West Midlands,24,120,20.0000,
E00164125,Wythall South,Bromsgrove,West Midlands,27,132,20.4500,
E00164019,St Johns,Bromsgrove,West Midlands,20,96,20.8300,
E00163948,Hillside,Bromsgrove,West Midlands,26,112,23.2100,
E00164048,Slideslow,Bromsgrove,West Midlands,15,91,16.4800,
E00163969,Hollywood and Majors Green,Bromsgrove,West Midlands,18,74,24.3200,
E00164101,Whitford,Bromsgrove,West Midlands,16,75,21.3300,
E00164102,Whitford,Bromsgrove,West Midlands,20,84,23.8100,
E00164099,Whitford,Bromsgrove,West Midlands,29,95,30.5300,
E00163955,Hillside,Bromsgrove,West Midlands,3,81,3.7000,
E00164113,Woodvale,Bromsgrove,West Midlands,21,108,19.4400,
E00163945,Hagley,Bromsgrove,West Midlands,13,97,13.4000,
E00163957,Hillside,Bromsgrove,West Midlands,11,94,11.7000,
E00164077,Uffdown,Bromsgrove,West Midlands,12,69,17.3900,
E00163938,Hagley,Bromsgrove,West Midlands,15,103,14.5600,
E00164072,Tardebigge,Bromsgrove,West Midlands,24,118,20.3400,
E00164018,St Johns,Bromsgrove,West Midlands,9,36,25.0000,
E00164098,Whitford,Bromsgrove,West Midlands,18,85,21.1800,
E00163943,Hagley,Bromsgrove,West Midlands,13,125,10.4000,
E00164052,Slideslow,Bromsgrove,West Midlands,26,126,20.6300,
E00164073,Tardebigge,Bromsgrove,West Midlands,16,91,17.5800,
E00164036,Sidemoor,Bromsgrove,West Midlands,25,92,27.1700,
E00163952,Hillside,Bromsgrove,West Midlands,6,67,8.9600,
E00164079,Uffdown,Bromsgrove,West Midlands,25,101,24.7500,
E00164114,Woodvale,Bromsgrove,West Midlands,18,80,22.5000,
E00163857,Alvechurch,Bromsgrove,West Midlands,10,96,10.4200,
E00163897,Charford,Bromsgrove,West Midlands,18,57,31.5800,
E00164124,Wythall South,Bromsgrove,West Midlands,20,80,25.0000,
E00163988,Marlbrook,Bromsgrove,West Midlands,21,69,30.4300,
E00172215,St Johns,Bromsgrove,West Midlands,13,67,19.4000,
E00163909,Drakes Cross and Walkers Heath,Bromsgrove,West Midlands,22,73,30.1400,
E00163874,Catshill,Bromsgrove,West Midlands,25,87,28.7400,
E00163980,Linthurst,Bromsgrove,West Midlands,5,91,5.4900,
E00163940,Hagley,Bromsgrove,West Midlands,14,101,13.8600,
E00164010,St Johns,Bromsgrove,West Midlands,29,112,25.8900,
E00164091,Waseley,Bromsgrove,West Midlands,19,69,27.5400,
E00163923,Furlongs,Bromsgrove,West Midlands,23,90,25.5600,
E00164009,St Johns,Bromsgrove,West Midlands,9,70,12.8600,
E00163932,Hagley,Bromsgrove,West Midlands,17,126,13.4900,
E00164088,Waseley,Bromsgrove,West Midlands,21,82,25.6100,
E00164104,Whitford,Bromsgrove,West Midlands,17,94,18.0900,
E00164041,Sidemoor,Bromsgrove,West Midlands,24,92,26.0900,
E00163898,Charford,Bromsgrove,West Midlands,28,118,23.7300,
E00164038,Sidemoor,Bromsgrove,West Midlands,27,85,31.7600,
E00163936,Hagley,Bromsgrove,West Midlands,13,70,18.5700,
E00163975,Linthurst,Bromsgrove,West Midlands,20,97,20.6200,
E00163860,Alvechurch,Bromsgrove,West Midlands,15,68,22.0600,
E00163962,Hollywood and Majors Green,Bromsgrove,West Midlands,14,54,25.9300,
E00163920,Furlongs,Bromsgrove,West Midlands,18,104,17.3100,
E00163893,Charford,Bromsgrove,West Midlands,27,96,28.1300,
E00164106,Whitford,Bromsgrove,West Midlands,25,91,27.4700,
E00163867,Beacon,Bromsgrove,West Midlands,25,80,31.2500,
E00164043,Slideslow,Bromsgrove,West Midlands,22,120,18.3300,
E00163883,Catshill,Bromsgrove,West Midlands,28,120,23.3300,
E00163879,Catshill,Bromsgrove,West Midlands,26,91,28.5700,
E00164021,St Johns,Bromsgrove,West Midlands,22,86,25.5800,
E00163841,Alvechurch,Bromsgrove,West Midlands,28,149,18.7900,
E00164016,St Johns,Bromsgrove,West Midlands,14,83,16.8700,
E00164097,Whitford,Bromsgrove,West Midlands,47,124,37.9000,
E00163911,Drakes Cross and Walkers Heath,Bromsgrove,West Midlands,20,86,23.2600,
E00163990,Marlbrook,Bromsgrove,West Midlands,11,92,11.9600,
E00163872,Catshill,Bromsgrove,West Midlands,21,90,23.3300,
E00164023,St Johns,Bromsgrove,West Midlands,18,95,18.9500,
E00163870,Beacon,Bromsgrove,West Midlands,26,78,33.3300,
E00163959,Hillside,Bromsgrove,West Midlands,10,91,10.9900,
E00163970,Hollywood and Majors Green,Bromsgrove,West Midlands,15,91,16.4800,
E00163966,Hollywood and Majors Green,Bromsgrove,West Midlands,19,76,25.0000,
E00163992,Marlbrook,Bromsgrove,West Midlands,6,82,7.3200,
E00163958,Hillside,Bromsgrove,West Midlands,11,100,11.0000,
E00163913,Drakes Cross and Walkers Heath,Bromsgrove,West Midlands,16,106,15.0900,
E00163849,Alvechurch,Bromsgrove,West Midlands,21,91,23.0800,
E00163987,Marlbrook,Bromsgrove,West Midlands,21,91,23.0800,
E00163944,Hagley,Bromsgrove,West Midlands,7,82,8.5400,
E00164030,Sidemoor,Bromsgrove,West Midlands,29,80,36.2500,
E00163864,Beacon,Bromsgrove,West Midlands,8,61,13.1100,
E00163871,Catshill,Bromsgrove,West Midlands,16,121,13.2200,
E00164085,Waseley,Bromsgrove,West Midlands,26,108,24.0700,
E00164004,Norton,Bromsgrove,West Midlands,20,126,15.8700,
E00163991,Marlbrook,Bromsgrove,West Midlands,12,56,21.4300,
E00163850,Alvechurch,Bromsgrove,West Midlands,16,73,21.9200,
E00164074,Tardebigge,Bromsgrove,West Midlands,20,91,21.9800,
E00164007,Norton,Bromsgrove,West Midlands,17,82,20.7300,
E00163910,Drakes Cross and Walkers Heath,Bromsgrove,West Midlands,14,97,14.4300,
E00164082,Uffdown,Bromsgrove,West Midlands,23,94,24.4700,
E00163995,Marlbrook,Bromsgrove,West Midlands,18,96,18.7500,
E00163922,Furlongs,Bromsgrove,West Midlands,8,83,9.6400,
E00163914,Drakes Cross and Walkers Heath,Bromsgrove,West Midlands,29,79,36.7100,
E00164086,Waseley,Bromsgrove,West Midlands,31,118,26.2700,
E00164075,Uffdown,Bromsgrove,West Midlands,12,41,29.2700,
E00164008,Norton,Bromsgrove,West Midlands,11,80,13.7500,
E00164003,Norton,Bromsgrove,West Midlands,34,117,29.0600,
E00164089,Waseley,Bromsgrove,West Midlands,20,60,33.3300,
E00163873,Catshill,Bromsgrove,West Midlands,25,71,35.2100,
E00163994,Marlbrook,Bromsgrove,West Midlands,29,86,33.7200,
E00164045,Slideslow,Bromsgrove,West Midlands,30,143,20.9800,
E00163925,Furlongs,Bromsgrove,West Midlands,7,78,8.9700,
E00163996,Norton,Bromsgrove,West Midlands,31,153,20.2600,
E00163859,Alvechurch,Bromsgrove,West Midlands,11,69,15.9400,
E00164116,Woodvale,Bromsgrove,West Midlands,17,63,26.9800,
E00163915,Drakes Cross and Walkers Heath,Bromsgrove,West Midlands,15,77,19.4800,
E00163917,Drakes Cross and Walkers Heath,Bromsgrove,West Midlands,21,70,30.0000,
E00163997,Norton,Bromsgrove,West Midlands,38,138,27.5400,
E00163927,Furlongs,Bromsgrove,West Midlands,8,80,10.0000,
E00163856,Alvechurch,Bromsgrove,West Midlands,22,90,24.4400,
E00163854,Alvechurch,Bromsgrove,West Midlands,17,91,18.6800,
E00172224,Slideslow,Bromsgrove,West Midlands,9,114,7.8900,
E00163916,Drakes Cross and Walkers Heath,Bromsgrove,West Midlands,19,91,20.8800,
E00164119,Woodvale,Bromsgrove,West Midlands,17,62,27.4200,
E00163984,Marlbrook,Bromsgrove,West Midlands,18,102,17.6500,
E00163905,Drakes Cross and Walkers Heath,Bromsgrove,West Midlands,11,68,16.1800,
E00164112,Woodvale,Bromsgrove,West Midlands,12,54,22.2200,
E00163973,Hollywood and Majors Green,Bromsgrove,West Midlands,15,73,20.5500,
E00163949,Hillside,Bromsgrove,West Midlands,20,112,17.8600,
E00163976,Linthurst,Bromsgrove,West Midlands,13,74,17.5700,
E00164025,St Johns,Bromsgrove,West Midlands,20,79,25.3200,
E00163902,Drakes Cross and Walkers Heath,Bromsgrove,West Midlands,18,135,13.3300,
E00164118,Woodvale,Bromsgrove,West Midlands,12,78,15.3800,
E00163855,Alvechurch,Bromsgrove,West Midlands,23,131,17.5600,
E00163983,Marlbrook,Bromsgrove,West Midlands,15,79,18.9900,
E00163930,Furlongs,Bromsgrove,West Midlands,8,83,9.6400,
E00172218,Tardebigge,Bromsgrove,West Midlands,15,76,19.7400,
E00164044,Slideslow,Bromsgrove,West Midlands,14,71,19.7200,
E00163900,Charford,Bromsgrove,West Midlands,33,112,29.4600,
E00163981,Linthurst,Bromsgrove,West Midlands,3,78,3.8500,
E00163951,Hillside,Bromsgrove,West Midlands,9,85,10.5900,
E00164015,St Johns,Bromsgrove,West Midlands,13,66,19.7000,
E00164032,Sidemoor,Bromsgrove,West Midlands,19,89,21.3500,
E00172222,Tardebigge,Bromsgrove,West Midlands,5,48,10.4200,
E00163919,Furlongs,Bromsgrove,West Midlands,21,86,24.4200,
E00164094,Waseley,Bromsgrove,West Midlands,16,89,17.9800,
E00163998,Norton,Bromsgrove,West Midlands,19,95,20.0000,
E00164126,Wythall South,Bromsgrove,West Midlands,23,114,20.1800,
E00163929,Furlongs,Bromsgrove,West Midlands,10,94,10.6400,
E00172216,Slideslow,Bromsgrove,West Midlands,14,95,14.7400,
E00163941,Hagley,Bromsgrove,West Midlands,10,79,12.6600,
E00164024,St Johns,Bromsgrove,West Midlands,14,54,25.9300,
E00164039,Sidemoor,Bromsgrove,West Midlands,27,95,28.4200,
E00163961,Hollywood and Majors Green,Bromsgrove,West Midlands,13,79,16.4600,
E00164076,Uffdown,Bromsgrove,West Midlands,18,65,27.6900,
E00163912,Drakes Cross and Walkers Heath,Bromsgrove,West Midlands,19,78,24.3600,
E00164017,St Johns,Bromsgrove,West Midlands,20,84,23.8100,
E00163993,Marlbrook,Bromsgrove,West Midlands,20,106,18.8700,
E00164012,St Johns,Bromsgrove,West Midlands,28,167,16.7700,
E00163890,Charford,Bromsgrove,West Midlands,21,98,21.4300,
E00164107,Whitford,Bromsgrove,West Midlands,20,104,19.2300,
E00164096,Waseley,Bromsgrove,West Midlands,32,108,29.6300,
E00164122,Wythall South,Bromsgrove,West Midlands,9,34,26.4700,
E00164093,Waseley,Bromsgrove,West Midlands,31,91,34.0700,
E00163866,Beacon,Bromsgrove,West Midlands,13,67,19.4000,
E00164108,Whitford,Bromsgrove,West Midlands,19,79,24.0500,
E00163954,Hillside,Bromsgrove,West Midlands,10,75,13.3300,
E00163946,Hillside,Bromsgrove,West Midlands,9,70,12.8600,
E00164022,St Johns,Bromsgrove,West Midlands,13,83,15.6600,
E00164028,Sidemoor,Bromsgrove,West Midlands,25,97,25.7700,
E00163868,Beacon,Bromsgrove,West Midlands,19,90,21.1100,
E00164050,Slideslow,Bromsgrove,West Midlands,12,75,16.0000,
E00164029,Sidemoor,Bromsgrove,West Midlands,26,88,29.5500,
E00163934,Hagley,Bromsgrove,West Midlands,6,83,7.2300,
E00164042,Sidemoor,Bromsgrove,West Midlands,27,89,30.3400,
E00163891,Charford,Bromsgrove,West Midlands,22,122,18.0300,
E00172231,Norton,Bromsgrove,West Midlands,20,130,15.3800,
E00165185,Hartlebury,Wychavon,West Midlands,16,85,18.8200,
E00165186,Hartlebury,Wychavon,West Midlands,18,71,25.3500,
E00165183,Hartlebury,Wychavon,West Midlands,22,84,26.1900,
E00165245,Lovett and North Claines,Wychavon,West Midlands,17,84,20.2400,
E00165188,Hartlebury,Wychavon,West Midlands,5,53,9.4300,
E00165187,Hartlebury,Wychavon,West Midlands,14,79,17.7200,
E00165182,Hartlebury,Wychavon,West Midlands,21,92,22.8300,
E00165184,Hartlebury,Wychavon,West Midlands,26,88,29.5500,
E00165181,Hartlebury,Wychavon,West Midlands,17,70,24.2900,
E00165190,Hartlebury,Wychavon,West Midlands,12,82,14.6300,
E00165189,Hartlebury,Wychavon,West Midlands,19,70,27.1400,
E00165243,Lovett and North Claines,Wychavon,West Midlands,19,83,22.8900,
E00165429,Broadwaters,Wyre Forest,West Midlands,25,79,31.6500,
E00165023,Dodderhill,Wychavon,West Midlands,22,85,25.8800,
E00165648,Wolverley,Wyre Forest,West Midlands,19,64,29.6900,
E00165455,Franche,Wyre Forest,West Midlands,34,102,33.3300,
E00165647,Wolverley,Wyre Forest,West Midlands,16,110,14.5500,
E00165625,Sutton Park,Wyre Forest,West Midlands,32,111,28.8300,
E00165424,Broadwaters,Wyre Forest,West Midlands,17,88,19.3200,
E00165462,Franche,Wyre Forest,West Midlands,36,109,33.0300,
E00165453,Cookley,Wyre Forest,West Midlands,27,98,27.5500,
E00165583,Offmore and Comberton,Wyre Forest,West Midlands,19,77,24.6800,
E00165454,Cookley,Wyre Forest,West Midlands,20,90,22.2200,
E00165572,Offmore and Comberton,Wyre Forest,West Midlands,14,65,21.5400,
E00165442,Broadwaters,Wyre Forest,West Midlands,11,83,13.2500,
E00165450,Cookley,Wyre Forest,West Midlands,21,81,25.9300,
E00165502,Greenhill,Wyre Forest,West Midlands,23,109,21.1000,
E00165585,Offmore and Comberton,Wyre Forest,West Midlands,17,85,20.0000,
E00165478,Greenhill,Wyre Forest,West Midlands,20,74,27.0300,
E00165468,Franche,Wyre Forest,West Midlands,47,103,45.6300,
E00165552,Mitton,Wyre Forest,West Midlands,19,67,28.3600,
E00165347,Aggborough and Spennells,Wyre Forest,West Midlands,26,100,26.0000,
E00165359,Aggborough and Spennells,Wyre Forest,West Midlands,23,99,23.2300,
E00165503,Habberley and Blakebrook,Wyre Forest,West Midlands,20,82,24.3900,
E00165582,Offmore and Comberton,Wyre Forest,West Midlands,11,79,13.9200,
E00165428,Broadwaters,Wyre Forest,West Midlands,27,71,38.0300,
E00165494,Greenhill,Wyre Forest,West Midlands,15,72,20.8300,
E00165581,Offmore and Comberton,Wyre Forest,West Midlands,14,71,19.7200,
E00165575,Offmore and Comberton,Wyre Forest,West Midlands,23,108,21.3000,
E00165592,Offmore and Comberton,Wyre Forest,West Midlands,18,89,20.2200,
E00165621,Sutton Park,Wyre Forest,West Midlands,36,124,29.0300,
E00165567,Mitton,Wyre Forest,West Midlands,43,196,21.9400,
E00165415,Blakedown and Chaddesley,Wyre Forest,West Midlands,3,35,8.5700,
E00165456,Franche,Wyre Forest,West Midlands,22,84,26.1900,
E00165422,Broadwaters,Wyre Forest,West Midlands,21,80,26.2500,
E00165590,Offmore and Comberton,Wyre Forest,West Midlands,26,92,28.2600,
E00165474,Franche,Wyre Forest,West Midlands,17,68,25.0000,
E00165356,Aggborough and Spennells,Wyre Forest,West Midlands,19,83,22.8900,
E00165483,Greenhill,Wyre Forest,West Midlands,41,172,23.8400,
E00165360,Aggborough and Spennells,Wyre Forest,West Midlands,25,91,27.4700,
E00165609,Oldington and Foley Park,Wyre Forest,West Midlands,27,91,29.6700,
E00165587,Offmore and Comberton,Wyre Forest,West Midlands,16,67,23.8800,
E00165556,Mitton,Wyre Forest,West Midlands,26,81,32.1000,
E00165588,Offmore and Comberton,Wyre Forest,West Midlands,25,82,30.4900,
E00165642,Sutton Park,Wyre Forest,West Midlands,27,100,27.0000,
E00165610,Oldington and Foley Park,Wyre Forest,West Midlands,20,84,23.8100,
E00165558,Mitton,Wyre Forest,West Midlands,14,71,19.7200,
E00165476,Franche,Wyre Forest,West Midlands,26,96,27.0800,
E00165644,Wolverley,Wyre Forest,West Midlands,17,66,25.7600,
E00165574,Offmore and Comberton,Wyre Forest,West Midlands,24,97,24.7400,
E00165602,Oldington and Foley Park,Wyre Forest,West Midlands,28,92,30.4300,
E00171611,Greenhill,Wyre Forest,West Midlands,21,77,27.2700,
E00165491,Greenhill,Wyre Forest,West Midlands,14,64,21.8800,
E00165410,Blakedown and Chaddesley,Wyre Forest,West Midlands,13,92,14.1300,
E00165452,Cookley,Wyre Forest,West Midlands,19,108,17.5900,
E00165461,Franche,Wyre Forest,West Midlands,28,89,31.4600,
E00165593,Offmore and Comberton,Wyre Forest,West Midlands,27,89,30.3400,
E00165354,Aggborough and Spennells,Wyre Forest,West Midlands,14,83,16.8700,
E00165451,Cookley,Wyre Forest,West Midlands,32,95,33.6800,
E00165499,Greenhill,Wyre Forest,West Midlands,29,125,23.2000,
E00165512,Habberley and Blakebrook,Wyre Forest,West Midlands,20,90,22.2200,
E00165361,Aggborough and Spennells,Wyre Forest,West Midlands,25,112,22.3200,
E00165578,Offmore and Comberton,Wyre Forest,West Midlands,10,71,14.0800,
E00165573,Offmore and Comberton,Wyre Forest,West Midlands,18,97,18.5600,
E00165423,Broadwaters,Wyre Forest,West Midlands,27,112,24.1100,
E00165418,Blakedown and Chaddesley,Wyre Forest,West Midlands,12,45,26.6700,
E00165479,Greenhill,Wyre Forest,West Midlands,13,87,14.9400,
E00165426,Broadwaters,Wyre Forest,West Midlands,20,57,35.0900,
E00165495,Greenhill,Wyre Forest,West Midlands,24,107,22.4300,
E00165344,Aggborough and Spennells,Wyre Forest,West Midlands,29,136,21.3200,
E00165640,Sutton Park,Wyre Forest,West Midlands,26,125,20.8000,
E00165414,Blakedown and Chaddesley,Wyre Forest,West Midlands,13,105,12.3800,
E00165465,Franche,Wyre Forest,West Midlands,23,90,25.5600,
E00165460,Franche,Wyre Forest,West Midlands,27,75,36.0000,
E00165641,Sutton Park,Wyre Forest,West Midlands,27,90,30.0000,
E00165441,Broadwaters,Wyre Forest,West Midlands,22,87,25.2900,
E00165430,Broadwaters,Wyre Forest,West Midlands,43,205,20.9800,
E00165490,Greenhill,Wyre Forest,West Midlands,21,90,23.3300,
E00165627,Sutton Park,Wyre Forest,West Midlands,17,87,19.5400,
E00165411,Blakedown and Chaddesley,Wyre Forest,West Midlands,7,79,8.8600,
E00165631,Sutton Park,Wyre Forest,West Midlands,43,120,35.8300,
E00165443,Broadwaters,Wyre Forest,West Midlands,29,120,24.1700,
E00165594,Offmore and Comberton,Wyre Forest,West Midlands,14,70,20.0000,
E00165515,Habberley and Blakebrook,Wyre Forest,West Midlands,17,77,22.0800,
E00165597,Oldington and Foley Park,Wyre Forest,West Midlands,37,127,29.1300,
E00165580,Offmore and Comberton,Wyre Forest,West Midlands,12,95,12.6300,
E00165639,Sutton Park,Wyre Forest,West Midlands,24,88,27.2700,
E00165633,Sutton Park,Wyre Forest,West Midlands,35,166,21.0800,
E00165446,Broadwaters,Wyre Forest,West Midlands,34,96,35.4200,
E00165427,Broadwaters,Wyre Forest,West Midlands,27,84,32.1400,
E00171612,Greenhill,Wyre Forest,West Midlands,24,107,22.4300,
E00165449,Cookley,Wyre Forest,West Midlands,17,89,19.1000,
E00165433,Broadwaters,Wyre Forest,West Midlands,26,84,30.9500,
E00165629,Sutton Park,Wyre Forest,West Midlands,26,85,30.5900,
E00165340,Aggborough and Spennells,Wyre Forest,West Midlands,23,108,21.3000,
E00165346,Aggborough and Spennells,Wyre Forest,West Midlands,7,58,12.0700,
E00165484,Greenhill,Wyre Forest,West Midlands,32,137,23.3600,
E00165405,Blakedown and Chaddesley,Wyre Forest,West Midlands,23,96,23.9600,
E00165348,Aggborough and Spennells,Wyre Forest,West Midlands,36,130,27.6900,
E00165624,Sutton Park,Wyre Forest,West Midlands,34,133,25.5600,
E00165435,Broadwaters,Wyre Forest,West Midlands,26,72,36.1100,
E00165437,Broadwaters,Wyre Forest,West Midlands,26,78,33.3300,
E00165413,Blakedown and Chaddesley,Wyre Forest,West Midlands,12,68,17.6500,
E00165577,Offmore and Comberton,Wyre Forest,West Midlands,12,48,25.0000,
E00165358,Aggborough and Spennells,Wyre Forest,West Midlands,30,129,23.2600,
E00165407,Blakedown and Chaddesley,Wyre Forest,West Midlands,22,86,25.5800,
E00165518,Habberley and Blakebrook,Wyre Forest,West Midlands,33,103,32.0400,
E00165589,Offmore and Comberton,Wyre Forest,West Midlands,10,64,15.6300,
E00165566,Mitton,Wyre Forest,West Midlands,22,76,28.9500,
E00165520,Habberley and Blakebrook,Wyre Forest,West Midlands,21,75,28.0000,
E00165436,Broadwaters,Wyre Forest,West Midlands,22,87,25.2900,
E00165486,Greenhill,Wyre Forest,West Midlands,27,104,25.9600,
E00165477,Franche,Wyre Forest,West Midlands,13,51,25.4900,
E00165342,Aggborough and Spennells,Wyre Forest,West Midlands,20,72,27.7800,
E00165634,Sutton Park,Wyre Forest,West Midlands,36,116,31.0300,
E00165500,Greenhill,Wyre Forest,West Midlands,28,103,27.1800,
E00165425,Broadwaters,Wyre Forest,West Midlands,31,90,34.4400,
E00165645,Wolverley,Wyre Forest,West Midlands,10,98,10.2000,
E00165482,Greenhill,Wyre Forest,West Midlands,25,94,26.6000,
E00165434,Broadwaters,Wyre Forest,West Midlands,16,68,23.5300,
E00165469,Franche,Wyre Forest,West Midlands,25,105,23.8100,
E00165591,Offmore and Comberton,Wyre Forest,West Midlands,22,110,20.0000,
E00165579,Offmore and Comberton,Wyre Forest,West Midlands,21,86,24.4200,
E00165350,Aggborough and Spennells,Wyre Forest,West Midlands,8,41,19.5100,
E00165492,Greenhill,Wyre Forest,West Midlands,26,88,29.5500,
E00165622,Sutton Park,Wyre Forest,West Midlands,35,123,28.4600,
E00165480,Greenhill,Wyre Forest,West Midlands,29,110,26.3600,
E00165649,Wolverley,Wyre Forest,West Midlands,19,78,24.3600,
