OA Code,Ward Name,LA Name,Region Name,QS106EW0003,QS106EW0001 (base),OA Percentage
E00159370,Abbey,Warwick,West Midlands,2,217,0.9200,
E00159365,Abbey,Warwick,West Midlands,4,321,1.2500,
E00159512,Leek Wootton,Warwick,West Midlands,11,262,4.2000,
E00159584,Park Hill,Warwick,West Midlands,10,213,4.6900,
E00159368,Abbey,Warwick,West Midlands,18,283,6.3600,
E00159634,St John's,Warwick,West Midlands,6,293,2.0500,
E00159369,Abbey,Warwick,West Midlands,8,276,2.9000,
E00159633,St John's,Warwick,West Midlands,11,248,4.4400,
E00159594,Park Hill,Warwick,West Midlands,1,145,0.6900,
E00159589,Park Hill,Warwick,West Midlands,8,283,2.8300,
E00159505,Lapworth,Warwick,West Midlands,26,366,7.1000,
E00159630,St John's,Warwick,West Midlands,5,296,1.6900,
E00159598,Park Hill,Warwick,West Midlands,7,326,2.1500,
E00159379,Abbey,Warwick,West Midlands,7,326,2.1500,
E00159626,St John's,Warwick,West Midlands,8,291,2.7500,
E00159366,Abbey,Warwick,West Midlands,3,313,0.9600,
E00159631,St John's,Warwick,West Midlands,9,300,3.0000,
E00159295,Tanworth,Stratford-on-Avon,West Midlands,17,304,5.5900,
E00159367,Abbey,Warwick,West Midlands,12,218,5.5000,
E00158778,Dunchurch and Knightlow,Rugby,West Midlands,5,305,1.6400,
E00159493,Cubbington,Warwick,West Midlands,14,337,4.1500,
E00159624,St John's,Warwick,West Midlands,0,315,0.0000,
E00158776,Dunchurch and Knightlow,Rugby,West Midlands,3,251,1.2000,
E00158780,Earl Craven and Wolston,Rugby,West Midlands,9,250,3.6000,
E00158789,Earl Craven and Wolston,Rugby,West Midlands,4,332,1.2000,
E00158782,Earl Craven and Wolston,Rugby,West Midlands,4,318,1.2600,
E00158774,Dunchurch and Knightlow,Rugby,West Midlands,8,273,2.9300,
E00158793,Earl Craven and Wolston,Rugby,West Midlands,9,279,3.2300,
E00163978,Linthurst,Bromsgrove,West Midlands,13,296,4.3900,
E00158945,Wolvey,Rugby,West Midlands,7,324,2.1600,
E00172227,Slideslow,Bromsgrove,West Midlands,9,282,3.1900,
E00163982,Marlbrook,Bromsgrove,West Midlands,9,324,2.7800,
E00172230,Slideslow,Bromsgrove,West Midlands,5,317,1.5800,
E00163960,Hollywood and Majors Green,Bromsgrove,West Midlands,4,287,1.3900,
E00163903,Drakes Cross and Walkers Heath,Bromsgrove,West Midlands,8,122,6.5600,
E00163964,Hollywood and Majors Green,Bromsgrove,West Midlands,8,323,2.4800,
E00163979,Linthurst,Bromsgrove,West Midlands,6,338,1.7800,
E00163875,Catshill,Bromsgrove,West Midlands,8,387,2.0700,
E00158938,Ryton-on-Dunsmore,Rugby,West Midlands,7,444,1.5800,
E00159380,Abbey,Warwick,West Midlands,3,317,0.9500,
E00052611,Bilston East,Wolverhampton,West Midlands,4,280,1.4300,
E00159296,Tanworth,Stratford-on-Avon,West Midlands,3,306,0.9800,
E00159304,Tanworth,Stratford-on-Avon,West Midlands,8,330,2.4200,
E00158769,Dunchurch and Knightlow,Rugby,West Midlands,7,351,1.9900,
E00158795,Earl Craven and Wolston,Rugby,West Midlands,14,275,5.0900,
E00158940,Ryton-on-Dunsmore,Rugby,West Midlands,6,258,2.3300,
E00158939,Ryton-on-Dunsmore,Rugby,West Midlands,9,294,3.0600,
E00158790,Earl Craven and Wolston,Rugby,West Midlands,7,311,2.2500,
E00168328,Earl Craven and Wolston,Rugby,West Midlands,7,282,2.4800,
E00158796,Earl Craven and Wolston,Rugby,West Midlands,4,249,1.6100,
E00158797,Earl Craven and Wolston,Rugby,West Midlands,3,334,0.9000,
E00159585,Park Hill,Warwick,West Midlands,10,321,3.1200,
E00053102,Penn,Wolverhampton,West Midlands,6,312,1.9200,
E00053183,Spring Vale,Wolverhampton,West Midlands,4,313,1.2800,
E00158946,Wolvey,Rugby,West Midlands,5,259,1.9300,
E00158817,Fosse,Rugby,West Midlands,7,324,2.1600,
E00159614,St John's,Warwick,West Midlands,3,270,1.1100,
E00159619,St John's,Warwick,West Midlands,6,308,1.9500,
E00159377,Abbey,Warwick,West Midlands,16,207,7.7300,
E00159504,Lapworth,Warwick,West Midlands,7,220,3.1800,
E00159641,Stoneleigh,Warwick,West Midlands,3,289,1.0400,
E00158944,Wolvey,Rugby,West Midlands,4,242,1.6500,
E00159579,Park Hill,Warwick,West Midlands,10,249,4.0200,
E00158784,Earl Craven and Wolston,Rugby,West Midlands,8,269,2.9700,
E00159371,Abbey,Warwick,West Midlands,16,324,4.9400,
E00158773,Dunchurch and Knightlow,Rugby,West Midlands,8,228,3.5100,
E00158943,Wolvey,Rugby,West Midlands,9,226,3.9800,
E00158828,Fosse,Rugby,West Midlands,9,281,3.2000,
E00158791,Earl Craven and Wolston,Rugby,West Midlands,8,291,2.7500,
E00158794,Earl Craven and Wolston,Rugby,West Midlands,8,303,2.6400,
E00158788,Earl Craven and Wolston,Rugby,West Midlands,11,364,3.0200,
E00158826,Fosse,Rugby,West Midlands,9,291,3.0900,
E00158822,Fosse,Rugby,West Midlands,1,126,0.7900,
E00168345,Dunchurch and Knightlow,Rugby,West Midlands,6,330,1.8200,
E00158820,Fosse,Rugby,West Midlands,6,317,1.8900,
E00158772,Dunchurch and Knightlow,Rugby,West Midlands,8,148,5.4100,
E00168327,Earl Craven and Wolston,Rugby,West Midlands,17,292,5.8200,
E00158942,Ryton-on-Dunsmore,Rugby,West Midlands,12,536,2.2400,
E00052780,Ettingshall,Wolverhampton,West Midlands,2,338,0.5900,
E00052789,Ettingshall,Wolverhampton,West Midlands,6,384,1.5600,
E00053111,Penn,Wolverhampton,West Midlands,1,389,0.2600,
E00052679,Blakenhall,Wolverhampton,West Midlands,7,339,2.0600,
E00052866,Graiseley,Wolverhampton,West Midlands,3,259,1.1600,
E00053190,Spring Vale,Wolverhampton,West Midlands,7,295,2.3700,
E00164103,Whitford,Bromsgrove,West Midlands,4,357,1.1200,
E00164035,Sidemoor,Bromsgrove,West Midlands,7,236,2.9700,
E00163878,Catshill,Bromsgrove,West Midlands,7,358,1.9600,
E00163971,Hollywood and Majors Green,Bromsgrove,West Midlands,2,322,0.6200,
E00163843,Alvechurch,Bromsgrove,West Midlands,0,108,0.0000,
E00164026,Sidemoor,Bromsgrove,West Midlands,15,368,4.0800,
E00164040,Sidemoor,Bromsgrove,West Midlands,8,286,2.8000,
E00164011,St Johns,Bromsgrove,West Midlands,6,187,3.2100,
E00159363,Abbey,Warwick,West Midlands,7,245,2.8600,
E00164111,Whitford,Bromsgrove,West Midlands,7,366,1.9100,
E00164090,Waseley,Bromsgrove,West Midlands,11,279,3.9400,
E00172221,Slideslow,Bromsgrove,West Midlands,5,255,1.9600,
E00163847,Alvechurch,Bromsgrove,West Midlands,6,166,3.6100,
E00164049,Slideslow,Bromsgrove,West Midlands,2,261,0.7700,
E00163853,Alvechurch,Bromsgrove,West Midlands,4,255,1.5700,
E00164031,Sidemoor,Bromsgrove,West Midlands,12,246,4.8800,
E00163942,Hagley,Bromsgrove,West Midlands,29,341,8.5000,
E00163908,Drakes Cross and Walkers Heath,Bromsgrove,West Midlands,4,280,1.4300,
E00163989,Marlbrook,Bromsgrove,West Midlands,13,376,3.4600,
E00163986,Marlbrook,Bromsgrove,West Midlands,9,282,3.1900,
E00164123,Wythall South,Bromsgrove,West Midlands,6,303,1.9800,
E00163907,Drakes Cross and Walkers Heath,Bromsgrove,West Midlands,5,278,1.8000,
E00163877,Catshill,Bromsgrove,West Midlands,10,372,2.6900,
E00164109,Whitford,Bromsgrove,West Midlands,12,337,3.5600,
E00163852,Alvechurch,Bromsgrove,West Midlands,6,247,2.4300,
E00163845,Alvechurch,Bromsgrove,West Midlands,19,347,5.4800,
E00163876,Catshill,Bromsgrove,West Midlands,3,244,1.2300,
E00163935,Hagley,Bromsgrove,West Midlands,1,342,0.2900,
E00164115,Woodvale,Bromsgrove,West Midlands,7,269,2.6000,
E00163869,Beacon,Bromsgrove,West Midlands,3,333,0.9000,
E00163928,Furlongs,Bromsgrove,West Midlands,16,305,5.2500,
E00163842,Alvechurch,Bromsgrove,West Midlands,7,341,2.0500,
E00163977,Linthurst,Bromsgrove,West Midlands,12,332,3.6100,
E00163931,Furlongs,Bromsgrove,West Midlands,46,396,11.6200,
E00151202,Wombourne North and Lower Penn,South Staffordshire,West Midlands,25,358,6.9800,
E00151199,Wombourne North and Lower Penn,South Staffordshire,West Midlands,2,122,1.6400,
E00159303,Tanworth,Stratford-on-Avon,West Midlands,7,219,3.2000,
E00159302,Tanworth,Stratford-on-Avon,West Midlands,8,297,2.6900,
E00151193,Wombourne North and Lower Penn,South Staffordshire,West Midlands,8,313,2.5600,
E00159494,Cubbington,Warwick,West Midlands,4,190,2.1100,
E00151203,Wombourne North and Lower Penn,South Staffordshire,West Midlands,8,277,2.8900,
E00151073,Kinver,South Staffordshire,West Midlands,14,303,4.6200,
E00151195,Wombourne North and Lower Penn,South Staffordshire,West Midlands,8,227,3.5200,
E00151213,Wombourne South East,South Staffordshire,West Midlands,5,302,1.6600,
E00151046,Himley and Swindon,South Staffordshire,West Midlands,6,340,1.7600,
E00151069,Kinver,South Staffordshire,West Midlands,12,390,3.0800,
E00151235,Wombourne South West,South Staffordshire,West Midlands,4,299,1.3400,
E00151086,Kinver,South Staffordshire,West Midlands,10,333,3.0000,
E00151141,Perton East,South Staffordshire,West Midlands,4,241,1.6600,
E00151085,Kinver,South Staffordshire,West Midlands,3,168,1.7900,
E00151227,Wombourne South West,South Staffordshire,West Midlands,12,315,3.8100,
E00151048,Himley and Swindon,South Staffordshire,West Midlands,6,313,1.9200,
E00151217,Wombourne South East,South Staffordshire,West Midlands,5,326,1.5300,
E00151194,Wombourne North and Lower Penn,South Staffordshire,West Midlands,9,294,3.0600,
E00151149,Perton Lakeside,South Staffordshire,West Midlands,4,382,1.0500,
E00151136,Perton East,South Staffordshire,West Midlands,7,340,2.0600,
E00151081,Kinver,South Staffordshire,West Midlands,10,298,3.3600,
E00151224,Wombourne South West,South Staffordshire,West Midlands,11,483,2.2800,
E00151157,Perton Lakeside,South Staffordshire,West Midlands,6,313,1.9200,
E00151223,Wombourne South West,South Staffordshire,West Midlands,12,251,4.7800,
E00151232,Wombourne South West,South Staffordshire,West Midlands,7,310,2.2600,
E00151047,Himley and Swindon,South Staffordshire,West Midlands,10,386,2.5900,
E00151220,Wombourne South East,South Staffordshire,West Midlands,7,339,2.0600,
E00151150,Perton Lakeside,South Staffordshire,West Midlands,10,312,3.2100,
E00151209,Wombourne South East,South Staffordshire,West Midlands,8,338,2.3700,
E00151045,Himley and Swindon,South Staffordshire,West Midlands,10,462,2.1600,
E00151200,Wombourne North and Lower Penn,South Staffordshire,West Midlands,4,197,2.0300,
E00151135,Perton East,South Staffordshire,West Midlands,15,338,4.4400,
E00151197,Wombourne North and Lower Penn,South Staffordshire,West Midlands,12,239,5.0200,
E00151210,Wombourne South East,South Staffordshire,West Midlands,1,291,0.3400,
E00151185,Wombourne North and Lower Penn,South Staffordshire,West Midlands,4,290,1.3800,
E00151207,Wombourne North and Lower Penn,South Staffordshire,West Midlands,5,214,2.3400,
E00151075,Kinver,South Staffordshire,West Midlands,18,361,4.9900,
E00151165,Trysull and Seisdon,South Staffordshire,West Midlands,10,355,2.8200,
E00151072,Kinver,South Staffordshire,West Midlands,8,217,3.6900,
E00151083,Kinver,South Staffordshire,West Midlands,8,315,2.5400,
E00151228,Wombourne South West,South Staffordshire,West Midlands,8,332,2.4100,
E00151156,Perton Lakeside,South Staffordshire,West Midlands,11,354,3.1100,
E00151190,Wombourne North and Lower Penn,South Staffordshire,West Midlands,1,171,0.5800,
E00151230,Wombourne South West,South Staffordshire,West Midlands,9,350,2.5700,
E00151219,Wombourne South East,South Staffordshire,West Midlands,7,308,2.2700,
E00151084,Kinver,South Staffordshire,West Midlands,11,349,3.1500,
E00151137,Perton East,South Staffordshire,West Midlands,14,349,4.0100,
E00151233,Wombourne South West,South Staffordshire,West Midlands,11,278,3.9600,
E00151080,Kinver,South Staffordshire,West Midlands,2,291,0.6900,
E00151216,Wombourne South East,South Staffordshire,West Midlands,3,264,1.1400,
E00159587,Park Hill,Warwick,West Midlands,11,273,4.0300,
E00151234,Wombourne South West,South Staffordshire,West Midlands,3,251,1.2000,
E00159506,Lapworth,Warwick,West Midlands,8,281,2.8500,
E00151167,Trysull and Seisdon,South Staffordshire,West Midlands,9,277,3.2500,
E00159616,St John's,Warwick,West Midlands,8,331,2.4200,
E00159640,Stoneleigh,Warwick,West Midlands,4,230,1.7400,
E00151087,Kinver,South Staffordshire,West Midlands,13,261,4.9800,
E00159601,Park Hill,Warwick,West Midlands,3,161,1.8600,
E00151168,Trysull and Seisdon,South Staffordshire,West Midlands,3,210,1.4300,
E00151189,Wombourne North and Lower Penn,South Staffordshire,West Midlands,9,274,3.2800,
E00151077,Kinver,South Staffordshire,West Midlands,22,541,4.0700,
E00151070,Kinver,South Staffordshire,West Midlands,11,244,4.5100,
E00151208,Wombourne South East,South Staffordshire,West Midlands,7,255,2.7500,
E00151169,Trysull and Seisdon,South Staffordshire,West Midlands,8,398,2.0100,
E00151078,Kinver,South Staffordshire,West Midlands,16,290,5.5200,
E00151071,Kinver,South Staffordshire,West Midlands,10,226,4.4200,
E00151066,Kinver,South Staffordshire,West Midlands,13,362,3.5900,
E00151186,Wombourne North and Lower Penn,South Staffordshire,West Midlands,8,236,3.3900,
E00151205,Wombourne North and Lower Penn,South Staffordshire,West Midlands,12,268,4.4800,
E00151094,Pattingham and Patshull,South Staffordshire,West Midlands,10,364,2.7500,
E00151065,Kinver,South Staffordshire,West Midlands,9,290,3.1000,
E00151079,Kinver,South Staffordshire,West Midlands,10,402,2.4900,
E00151082,Kinver,South Staffordshire,West Midlands,3,297,1.0100,
E00151187,Wombourne North and Lower Penn,South Staffordshire,West Midlands,6,236,2.5400,
E00151204,Wombourne North and Lower Penn,South Staffordshire,West Midlands,8,301,2.6600,
E00151131,Perton Dippons,South Staffordshire,West Midlands,13,328,3.9600,
E00151184,Wombourne North and Lower Penn,South Staffordshire,West Midlands,3,236,1.2700,
E00151214,Wombourne South East,South Staffordshire,West Midlands,16,301,5.3200,
E00151226,Wombourne South West,South Staffordshire,West Midlands,7,289,2.4200,
E00151206,Wombourne North and Lower Penn,South Staffordshire,West Midlands,13,353,3.6800,
E00151192,Wombourne North and Lower Penn,South Staffordshire,West Midlands,10,393,2.5400,
E00151231,Wombourne South West,South Staffordshire,West Midlands,5,293,1.7100,
E00151050,Himley and Swindon,South Staffordshire,West Midlands,5,230,2.1700,
E00151198,Wombourne North and Lower Penn,South Staffordshire,West Midlands,11,212,5.1900,
E00151229,Wombourne South West,South Staffordshire,West Midlands,4,326,1.2300,
E00151215,Wombourne South East,South Staffordshire,West Midlands,9,281,3.2000,
E00151225,Wombourne South West,South Staffordshire,West Midlands,11,310,3.5500,
E00151212,Wombourne South East,South Staffordshire,West Midlands,9,300,3.0000,
E00151155,Perton Lakeside,South Staffordshire,West Midlands,9,315,2.8600,
E00151222,Wombourne South West,South Staffordshire,West Midlands,12,367,3.2700,
E00151188,Wombourne North and Lower Penn,South Staffordshire,West Midlands,10,260,3.8500,
E00151196,Wombourne North and Lower Penn,South Staffordshire,West Midlands,8,266,3.0100,
E00151074,Kinver,South Staffordshire,West Midlands,13,555,2.3400,
E00151092,Pattingham and Patshull,South Staffordshire,West Midlands,9,322,2.8000,
E00151221,Wombourne South West,South Staffordshire,West Midlands,9,288,3.1300,
E00151170,Trysull and Seisdon,South Staffordshire,West Midlands,17,397,4.2800,
E00159298,Tanworth,Stratford-on-Avon,West Midlands,7,325,2.1500,
E00151171,Trysull and Seisdon,South Staffordshire,West Midlands,7,355,1.9700,
E00159297,Tanworth,Stratford-on-Avon,West Midlands,7,354,1.9800,
E00151067,Kinver,South Staffordshire,West Midlands,11,326,3.3700,
E00151076,Kinver,South Staffordshire,West Midlands,4,235,1.7000,
E00151201,Wombourne North and Lower Penn,South Staffordshire,West Midlands,17,565,3.0100,
E00151068,Kinver,South Staffordshire,West Midlands,6,171,3.5100,
E00151140,Perton East,South Staffordshire,West Midlands,11,279,3.9400,
E00151218,Wombourne South East,South Staffordshire,West Midlands,10,341,2.9300,
E00151091,Pattingham and Patshull,South Staffordshire,West Midlands,4,331,1.2100,
E00151191,Wombourne North and Lower Penn,South Staffordshire,West Midlands,8,264,3.0300,
E00151211,Wombourne South East,South Staffordshire,West Midlands,5,201,2.4900,
E00159301,Tanworth,Stratford-on-Avon,West Midlands,19,309,6.1500,
E00151049,Himley and Swindon,South Staffordshire,West Midlands,6,302,1.9900,
E00159299,Tanworth,Stratford-on-Avon,West Midlands,14,336,4.1700,
E00159644,Stoneleigh,Warwick,West Midlands,15,341,4.4000,
E00159066,Henley,Stratford-on-Avon,West Midlands,11,218,5.0500,
E00159632,St John's,Warwick,West Midlands,7,263,2.6600,
E00159300,Tanworth,Stratford-on-Avon,West Midlands,14,324,4.3200,
E00159635,St John's,Warwick,West Midlands,9,304,2.9600,
E00159478,Cubbington,Warwick,West Midlands,4,129,3.1000,
E00159592,Park Hill,Warwick,West Midlands,6,256,2.3400,
E00159625,St John's,Warwick,West Midlands,7,295,2.3700,
E00159578,Park Hill,Warwick,West Midlands,14,349,4.0100,
E00159595,Park Hill,Warwick,West Midlands,7,280,2.5000,
E00159618,St John's,Warwick,West Midlands,9,287,3.1400,
E00159355,Abbey,Warwick,West Midlands,14,273,5.1300,
E00159623,St John's,Warwick,West Midlands,2,284,0.7000,
E00159514,Leek Wootton,Warwick,West Midlands,9,322,2.8000,
E00159356,Abbey,Warwick,West Midlands,7,260,2.6900,
E00159629,St John's,Warwick,West Midlands,4,263,1.5200,
E00159480,Cubbington,Warwick,West Midlands,23,364,6.3200,
E00159645,Stoneleigh,Warwick,West Midlands,13,400,3.2500,
E00159508,Leek Wootton,Warwick,West Midlands,5,215,2.3300,
E00159502,Lapworth,Warwick,West Midlands,21,356,5.9000,
E00159499,Lapworth,Warwick,West Midlands,11,323,3.4100,
E00159583,Park Hill,Warwick,West Midlands,7,276,2.5400,
E00159378,Abbey,Warwick,West Midlands,11,239,4.6000,
E00159362,Abbey,Warwick,West Midlands,9,338,2.6600,
E00159621,St John's,Warwick,West Midlands,15,331,4.5300,
E00159636,St John's,Warwick,West Midlands,10,330,3.0300,
E00159603,Park Hill,Warwick,West Midlands,7,294,2.3800,
E00159498,Lapworth,Warwick,West Midlands,8,182,4.4000,
E00159590,Park Hill,Warwick,West Midlands,15,317,4.7300,
E00159591,Park Hill,Warwick,West Midlands,14,308,4.5500,
E00159597,Park Hill,Warwick,West Midlands,2,360,0.5600,
E00159516,Leek Wootton,Warwick,West Midlands,11,169,6.5100,
E00159510,Leek Wootton,Warwick,West Midlands,12,376,3.1900,
E00159637,St John's,Warwick,West Midlands,13,281,4.6300,
E00159511,Leek Wootton,Warwick,West Midlands,21,379,5.5400,
E00159620,St John's,Warwick,West Midlands,5,261,1.9200,
E00159628,St John's,Warwick,West Midlands,12,310,3.8700,
E00159596,Park Hill,Warwick,West Midlands,10,389,2.5700,
E00159479,Cubbington,Warwick,West Midlands,12,291,4.1200,
E00159503,Lapworth,Warwick,West Midlands,6,260,2.3100,
E00159642,Stoneleigh,Warwick,West Midlands,7,236,2.9700,
E00159581,Park Hill,Warwick,West Midlands,21,557,3.7700,
E00159582,Park Hill,Warwick,West Midlands,12,295,4.0700,
E00159361,Abbey,Warwick,West Midlands,3,283,1.0600,
E00159500,Lapworth,Warwick,West Midlands,11,354,3.1100,
E00159376,Abbey,Warwick,West Midlands,17,298,5.7000,
E00159599,Park Hill,Warwick,West Midlands,15,368,4.0800,
E00159374,Abbey,Warwick,West Midlands,10,297,3.3700,
E00159372,Abbey,Warwick,West Midlands,11,325,3.3800,
E00159627,St John's,Warwick,West Midlands,22,320,6.8800,
E00159373,Abbey,Warwick,West Midlands,7,238,2.9400,
E00159358,Abbey,Warwick,West Midlands,7,239,2.9300,
E00159638,St John's,Warwick,West Midlands,9,314,2.8700,
E00159643,Stoneleigh,Warwick,West Midlands,855,1892,45.1900,
E00159617,St John's,Warwick,West Midlands,9,341,2.6400,
E00159580,Park Hill,Warwick,West Midlands,18,373,4.8300,
E00159586,Park Hill,Warwick,West Midlands,10,223,4.4800,
E00159507,Lapworth,Warwick,West Midlands,14,297,4.7100,
E00159639,Stoneleigh,Warwick,West Midlands,5,108,4.6300,
E00159622,St John's,Warwick,West Midlands,8,303,2.6400,
E00159602,Park Hill,Warwick,West Midlands,12,286,4.2000,
E00159501,Lapworth,Warwick,West Midlands,6,315,1.9000,
E00159359,Abbey,Warwick,West Midlands,10,195,5.1300,
E00159509,Leek Wootton,Warwick,West Midlands,13,239,5.4400,
E00159576,Park Hill,Warwick,West Midlands,21,341,6.1600,
E00164000,Norton,Bromsgrove,West Midlands,2,183,1.0900,
E00159577,Park Hill,Warwick,West Midlands,18,382,4.7100,
E00159588,Park Hill,Warwick,West Midlands,14,289,4.8400,
E00159375,Abbey,Warwick,West Midlands,15,263,5.7000,
E00159497,Cubbington,Warwick,West Midlands,17,468,3.6300,
E00163967,Hollywood and Majors Green,Bromsgrove,West Midlands,5,334,1.5000,
E00164110,Whitford,Bromsgrove,West Midlands,7,316,2.2200,
E00172232,Norton,Bromsgrove,West Midlands,11,387,2.8400,
E00159364,Abbey,Warwick,West Midlands,6,360,1.6700,
E00163972,Hollywood and Majors Green,Bromsgrove,West Midlands,6,241,2.4900,
